ID,fluxes
HISTRS,0.04328581092829354
T_sym_L_Alanine,0.045753768764161484
EX_salcn_e,0.0
T_PEP_N_acetylmuramate,0.0
CYSTL,0.0
G6PDA_1,0.0
EX_ptrc_e,-0.0
T_sym_Lactose,0.0
TO1000322,0.16701400244521392
HEX1,0.0
EX_cellb_e,0.0
NAMNPP,0.01161020987881739
GLUKA,0.0
DHORDfum,0.0
CBLAT,0.0
XTSNH,0.0
PHCYT_La,0.3538658857614771
T_sym_L_Histidine,0.04328581092829354
ALCD19,0.0027557141915921395
UDCPDP,0.0
EX_leu__L_e,-0.19325287439697694
TKT1,0.0
UDPG4E,0.12143370054130545
PMEVKx,0.04835417136193873
GLYCK,0.0
T_diff_Sulfur_dioxide,0.0
T_sym_Asparagine,0.0
PMDPHT,0.0
EX_co_e,-0.0
ACALD,0.11427151735532755
LCGH,0.0
PNTK,0.005310631604931559
EX_pydxn_e,-0.0
EX_met__L_e,-0.08440910103434698
GLUR,0.11730421919192789
MTGH,0.0
R08162,0.0
HBUR1,0.0
PYDXO_1,0.0
DMATT,0.0043958337601762475
TKT2,0.0
RE2034C,0.0
NDPK1,0.0
SERAT,0.0
MALLAC,0.0
MTHTHFSs,0.0
EX_pydam_e,-0.0
EX_ura_e,-0.04997185360495811
EX_ribflv_e,-0.024951087291084605
RHCYS,0.017403681265647404
EX_tetdecacid_e,-0.004028629922603566
LEUTRS,0.19325287439697694
EX_his__L_e,-0.04328581092829354
T_abc_D_Ribose,0.0
UDCPDPS,0.0043958337601762475
PPCK,0.0
EX_ser__L_e,-0.6299597120601605
AHCYSNS,0.017403681265647404
T_abc_Uridine,0.0
TMDK1,0.0
EX_melib_e,-0.0
INSH,0.06598793596768199
THRTRS,0.12273158853719277
RNTR4,0.0
T_ant_aspartate_alanine,0.0
RGH,0.0
OMPDC,0.0
ILETA,0.0
GNNUC,0.0
R10305,0.0
R08360,0.0
PROTRS,0.0757418401883136
BLACT,0.0
UMPK,0.12035249605572451
CTPS2,0.0
EX_malt_e,0.0
PGMT,-0.49388759156109263
PRPPS,0.09500182711214678
NADH4,0.0
R05220,0.0
e_Cofactor,0.05298918345927879
OXCDC,0.0
EX_3amp_e,0.0
EX_prpnte_e,-0.0
HDDR5,0.0
EX_adn_e,-0.0
GPDDA1pp,0.0
PTA2,0.0
TO1000107,0.19325287439697694
FTHFCL_1,0.0
EX_gua_e,-0.0
GLUNpp,0.0
TO1000139,0.0
EX_na1_e,0.0
TZ2900011,0.0
R02148_C4,0.0
NT5C,0.0
DHFS,0.0
PYK5,0.0
PRAGSr,0.0
G3PACT,0.08057259845207132
FUM,0.0
ASPTRS,0.10571654664050549
NDPK8,0.0
TZ4000001,0.0
EX_4abut_e,-0.0
T_diff_Octadecanoic_acid,0.004834355907124279
FBA,14.874545812788284
T_sym_Hydroquinone,0.0
EX_pi_e,-1.0467953444080784
GALS3,0.0
G5SADs,0.0
DHORTS,0.0
GLYCTO1p,0.0
FOLR2,0.00915092888528806
PRO1y,0.0
ADPT2,0.0
LDH_D,29.832475205449377
EX_pro__L_e,-0.0757418401883136
ADSS,0.0
T_PEP_Arbutin,0.0
R02806,0.0
T_sym__R__Lactate,-29.832475205449377
NTD5pp,0.0
DGNSK,0.008710724872656301
MTHFCx,0.0
SUCD1,0.0
TR0000130,0.0
DAGK,0.2732932873094058
r0680,0.0
HMGCOAS,0.04835417136193873
T_sym_Succinate,0.0
PYDXNK,0.0
UAGDP,0.31625546999191867
NNAM,0.01161020987881739
T_diff_Methanethiol,0.0
PRO1x,0.0
CYSS_trdrd,0.0
T_abc_L_Methionine,0.0
VALTRS,0.14392219386679628
GMPR,0.20546946986331427
UAG2E,0.011266398415951954
HHDR7,0.0
R01441,0.0
FFSD,0.0
e_Protein,0.22881692857415836
AB6PGH,0.0
MACCOAT,0.0
EX_phe__L_e,-0.09193882037830112
TO1000207,0.0
EX_tre_e,0.0
NADHPO,0.0
GLGC,0.0
R02370_C4,0.0
ASNTRAT,0.0
FBA3hi,0.0
ADA,0.06598793596768199
EX_arbt_e,0.0
T_PEP_Sucrose,0.0
TR0000131,0.0
G6PBDHh,0.718066839850273
GLYKm,0.0
FPGPL,-0.0027557141915921395
GTPDPK_1,0.0
NADN,0.0
RNTR1,0.016287707627613363
T_diff_Pyridoxal,0.01649291832456161
CTPS1,0.0
R01105,0.0
CYSTRS,0.01152578098442536
AGDC,0.0
PGAMT,-0.31625546999191867
PTAr,-0.34704646672240735
EX_2hymeph_e,-0.0
MPAKI,0.0
EX_spmd_e,-0.028063382606540954
TO1000151,0.0
SFH,0.0
GLYCLTDx,0.0
EX_raffin_e,0.0
ALCD2x,0.0
PYK4,0.9246509624667056
GMPS,0.27145740583099626
e_Exopolysaccharide,0.09152677142966335
NDPK9,0.0
URIK1,0.0
H4THDPS,0.0
DHFR,0.025257077907308783
T_abc_Maltose,0.0
ATPS4r,0.10262084461489285
EX_glc__aD_e,-16.399999999999977
EX_glc_D_B_e,0.0
r1109,0.0
TO1000226,0.0
e_RNA,0.07225797744447107
EX_3ump_e,0.0
ILETRS,0.16701400244521392
TYRTRS,0.08317919580256233
THFGLUS,0.0
HCO3E,0.0
PTRCAT1,0.0
T_sym_D_Alanine,0.0
UDPGALM,0.0
T_sym_L_Threonine,0.23700310589252033
R08159,0.0
EX_ile__L_e,-0.16701400244521392
PPCDC,0.005310631604931559
EX_h2o_e,9.962524159398487
PHETRS,0.09193882037830112
EX_2hbut_e,0.017403681265647404
RPE,0.6564847763664974
NTD7,0.06598793596768199
T_sym_Phenylalanine,0.09193882037830112
GNKr,0.0
MPL_1,0.0
TR0000242,0.0
UAPGR,0.11730421919192789
GLUTRS,0.12072281387391738
UAMAS,0.0
GLUTRS_Gln,0.08111647068386772
NNATr,0.01161020987881739
T_abc_Deoxyadenosine,0.0
T_abc_Thiamine,0.0
TO3000009,0.0
EX_ac_e,0.30943830964409
EX_cmp_e,-0.07459263992149984
EX_co2_e,1.4704274219803606
PGSA_La,0.3538658857614771
EX_fol_e,-0.00915092888528806
EX_etoh_e,0.0
TR0000161,0.0
e_Teichoic_acid,0.11079556541485565
MAL6PG,0.0
ACACT2r,0.0
T_diff_Pyridoxine,0.0
GF6PTA,0.31625546999191867
S6PG,0.0
T_sym_L_Glutamate,0.319143503749713
DUTCP,0.0
PPNCL2,0.005310631604931559
DRPA,0.0
NTPP9,0.0
FMNAT,0.005188839146101408
PRASCSi,0.0
R11636,0.0
DCMPDA,0.016106149022020722
T_abc_Cytidine,0.0
EX_ocdcea_e,-0.0755770973480429
PRFGS_1,0.0
PFK_3,0.0
R04241,0.0
TO1000076,0.0
NADS1,0.01161020987881739
THPAT,0.0
RNDR4,0.0
R01273,0.0
DAPE,0.0
GPDDA2pp,0.0
TRPTRS,0.02217595738095313
PRAIS_1,0.0
LDH_L,0.0
TZ3101342,0.0
NDPK5,0.008710724872656301
HSDy,0.0
AIRC2,0.0
TR0019001,0.0
GP4GH1,0.0
EX_duri_e,-0.0
EX_o2_e,0.0
GALUi,0.49388759156109263
EX_sucr_e,0.0
GALM,0.0
BPNT2,0.0
NTPP11,0.0
RNDR3,0.016106149022020722
XP4XH1,0.0
PYDAMK,0.0
ASPSE,0.0
ACM6PH,0.0
EX_ch4s_e,0.0
EX_pydx_e,-0.01649291832456161
RBFK,0.014120900978137427
GLYTRS,0.13037766637734827
EX_man_e,0.0
EX_so2_e,-0.0
EX_thm_e,-0.0
R12240,-0.08057259845207132
DTTUP,0.0
H4THDPR,0.0
THRA_1,0.11427151735532755
T_ant_aminobutanoate_glutamate_antiport,0.0
DTMPK,0.016106149022020722
T_diff_Acetaldehyde,0.0
NMNATn,0.0
IPDDIx,0.0043958337601762475
TYRTA,0.0
EPMGH,0.0
EX_gal_bD_e,-0.0
ASNTRS,0.12452306491607841
ADSL1r,0.0
SGHA,0.0
R07268,0.0
DUTPDP,0.0
TRE6PH,0.0
THFGLUS_1,0.0
EX_gly_e,0.0
EX_mththf_e,-0.0
PGI,15.188045568588612
EX_hexedecacid_e,-0.014019632130660408
EX_succ_e,0.0
UGT1_La,0.013057601010966806
NDPK7,0.0
T_diff_Urea,0.04623960991172897
T_abc_L_Glutamine,0.0
DHPTDCs2,0.0
G6PI,15.906112408438885
NMNR,0.0
HHYR2,0.0
NTD3pp,0.0
EX_hqn_e,-0.0
GND,0.718066839850273
T_ch_ammonia,0.0
T_sym_Pantothenate,0.023902969190637596
VALTA,0.0
R11635,0.0
R02814,0.0
R09381,0.08057259845207132
CYTK1,0.9407571114887263
ACYP_2,0.0
FAK,0.16114519690414264
TMDS,0.016106149022020722
DPCOAK,0.005310631604931559
EX_trp__L_e,-0.02217595738095313
T_symp_L_Serine,0.6299597120601605
glycolipid,0.013057601010966806
TO1000156,0.14392219386679628
R07460,0.0
AMPTASECGe,0.0
PGPP_La,0.3538658857614771
NADK,0.005475519106885596
DURIK1,0.0
NTD2pp,0.0
T_sym_Salicyl_alcohol,0.0
T_sym_Acetate,-0.30943830964409
HCYSMT2,0.0
T_sym_AMP,0.17270999064495934
R04951,0.0
CLPNS_La,0.0027557141915921395
EX_hxan_e,-0.0
LPGS_La,0.0020667856436941043
UTUP,0.0
EX_isomal_e,-0.0
DAPDC,0.0
T_sym_Formate,0.0
MS,0.0
T_diff_Nicotinamide,0.01161020987881739
LALDO3,0.0
GK1,0.06598793596768199
MLTG7,0.0
TRPAS1,0.0
T_abc_Deoxycytidine,0.0
R05168,0.0
EX_pnto__R_e,-0.023902969190637596
TR0000190,0.0
T_sym_Proline,0.0757418401883136
EX_ade_e,-0.0
EX_gsn_e,-0.0
PYROX_1,0.0
EX_cytd_e,-0.0
GLUPRT,0.0
FTHFLi,0.0
AIRC3,0.0
DATCY,0.0
T_PEP_alpha_alpha_Trehalose,0.0
T_diff_Hexadecanoic_acid,0.06252433639880735
SUCP,0.0
NDPK6,0.0
ADSL2r,0.0
R04014,0.0
MPL,0.0
DXS,0.0
R02813,0.0
R01562_C4,0.0
T_PEP_Maltose,0.0
CLB6PH,0.0
DGK1,0.008710724872656301
ADNUC,0.0
HMGCOAR,-0.04835417136193873
EX_ala__D_e,0.0
EX_ala__L_e,-0.045753768764161484
NTD9pp,0.0
OAGMIG,0.0
T_abc__Spermidine,0.028063382606540954
ATPM,1.0
TO1000128,0.0
RNDR2,0.0
EX_e_Biomass,0.8028664160496786
EX_h_e,26.644283891451582
NDPK3,0.0
DGTUP,0.0
NTD11pp,0.0
MALT,0.0
HTDR6,0.0
ARGTRS,0.07910502572703587
CYTDK2,0.0
FLVRx,0.0
ORPT,0.0
EX_3cmp_e,0.0
KAT1,0.04835417136193873
R04238,0.0
THRAL,0.4883851753041966
EX_tyr__L_e,-0.08317919580256233
ADAPAT,0.0
LDH2,0.017403681265647404
ORNDC,0.04623960991172897
T_abc_L_Lysine,0.0
e_Lipid,0.05058058421112975
RNDR1,0.0
G1PACT,0.31625546999191867
TPRDCOAS,0.0
EX_acald_e,0.0
ALATRS,0.07511967780684332
T_diff_Oxalate,0.0
UP4UH1,0.0
SSALy,0.0
TR2000069,0.08317919580256233
EX_cys__L_e,-0.01683641258935692
LDAPAT,0.0
HSERTA,0.0
EX_3gmp_e,0.0
DAPDA,0.0
GUAPRT,0.0
ENO,29.461394249337108
PPAKr,0.0
GGPS_1,0.0
PTPATi,0.005310631604931559
T_sym_Folate,0.00915092888528806
EX_lac__D_e,29.832475205449377
EX_lac__L_e,-0.0
PPM,-0.04997185360495811
4HTHRS,0.0
DADK,0.0
T_sym_alpha_D_Galactose,0.0
T_diff_Pyridoxamine,0.0
CYTK2,-0.016106149022020722
EX_dcyt_e,-0.0
SERTRS,0.12546838773394328
ADPT,0.017403681265647404
TMDPK,0.0
FMNRx2,0.0
EX_h2s_e,0.017403681265647404
EX_ocdca_e,-0.004834355907124279
T_abc_Melibiose,0.0
EX_thym_e,-0.0
BTCOARx,0.0
EX_ncam_e,-0.01161020987881739
HOCR3,0.0
GHMT2r,-0.016106149022020722
T_diff_Octadecenoic_acid,0.0755770973480429
TRDR,0.04081720271446315
HSK,0.0
ASADH,0.0
EX_uri_e,0.0
e_Biomass,0.8028664160496786
R08361,0.0
T_PEP_Cellobiose,0.0
T_sym_L_Cysteine,0.01683641258935692
MAL6PG_1,0.0
MEVK1,0.04835417136193873
RPI,-0.061582063483775484
TZ4000004,0.0
NDPK2,0.0
SYGH,0.0
DATUP,0.0
CYSTGL,0.0
ARGNm,0.04623960991172897
PYNP2r,-0.04997185360495811
TO1100322,0.0
TO1000092,0.04997185360495811
ASPK_1,0.0
PYK,11.043360359354947
EX_NH4_e,0.0
TR0000268,0.0
PPC,0.0
R11634,0.0
TO1000159,0.0
MTHFD,0.0
T_sym_L_Arginine,0.12534463563876486
TR0000239,-0.017403681265647404
ATAMh,2.636979568464698
PGK,-29.461394249337108
FGFT,0.0
PMPK,0.0
HMPK1,0.0
T_abc_Putrescine,0.0
T_sym_beta_D_Galactose,0.0
GTHOr,0.0
DCTCP,0.0
METTRS,0.05677522786049447
UPPRT,0.0
DRBK,0.0
UAGCVT,0.11730421919192789
T_abc_L_Arginine,0.0
GMPS2,0.0
T_sym_L_Aspartate,1.0
EX_val__L_e,-0.14392219386679628
EX_arg__L_e,-0.12534463563876486
GLNS,0.3973719406757864
METGL,0.0
PGL,0.718066839850273
G3PD2_1,0.9414264384143662
R01706,0.0
EX_acgam_e,0.0
HXPRT,0.06598793596768199
T_sym_CMP,0.07459263992149984
MLGH,0.0
R11319,0.0
NDPK4,0.016106149022020722
TZ4000003,16.399999999999977
G3PCT,0.5069879542008179
EX_asp__L_e,-1.0
EX_rib__D_e,-0.0
e_Peptidoglycan,0.11641563032720338
XPPT,0.0
e_Lipoteichoic_acid,0.06422931328397428
R01283,0.017403681265647404
T_abc_Raffinose,0.0
CYTDK1,0.0
GALKr,0.0
EX_acmum_e,0.0
EX_fru_B_e,0.0
THRS_1,0.0
PPA,4.556512597146472
CHOLD,0.0
T_diff_Hexadecenoic_acid,0.014019632130660408
R08362,0.0
FMETTRS,0.0
PYAM5PO,0.0
GGGH,0.0
T_diff_Oxygen,0.0
GDH2,0.0
LYSTRS,0.1565683782546716
T_diff_CO,0.0
MTAN,0.0
ALAALAr,0.0
PYDXNO,0.0
PFK,14.871790098596692
EX_gln__L_e,0.0
GRTTx,0.0043958337601762475
DGTCY,0.0
T_abc_Stachyose,0.0
EX_dgsn_e,-0.008710724872656301
TPI,-13.930363660182326
GLNTRAT,0.08111647068386772
T_sym_L_Methionine,0.08440910103434698
CYSS,0.0
NOX,0.0
T_diff_Ethanol,0.0
ASNS2,0.12452306491607841
FADRx,0.0
UGLT,0.0
R11633,0.0
EX_glu__L_e,-0.319143503749713
FRUK,0.0027557141915921395
DHAPT,0.0
PYDXK,0.01649291832456161
GALT,0.0
GAPDHh,29.461394249337108
RAFH,0.0
R10865,0.013057601010966806
DCTUP,0.0
EX_a_gal__D_e,-0.0
DTTGY,0.0
T_uni_Autoinducer2,0.0
TO1100156,0.0
T_abc_Deoxyguanosine,0.008710724872656301
T_PEP_N_Acetyl_D_glucosamine,0.0
ADPRDP,0.0
NTD6pp,0.0
DADA,0.0
HCGAL,0.0
EX_hco3_e,0.0
FORCT,0.0
GLCE,0.0
T_diff_CO2,1.4704274219803606
T_abc_Isomaltose,0.0
EX_thr__L_e,-0.23700310589252033
TR0000009,1.0467953444080784
