ID,fluxes
DHORTS,-0.020156840340603697
EX_trp__L_e,-0.0035350121750646287
PNP,0.0
EX_ins_e,0.0
ADPT2,0.0
LDH_D,0.0
ADSS,0.0
T_PEP_Arbutin,0.0
HHYHL2,0.026972589935670126
R02806,0.0
EX_pydx_e,-0.0027414546798930533
T_sym__R__Lactate,0.0
NTD5pp,0.0
DGNSK,0.0
MTHFCx,0.0
SUCD1,0.0
DAGK,0.04537599925525161
EX_gln__L_e,-0.05179353927555441
r0680,0.0
LEUTRS_1,0.03329250017751322
T_sym_Succinate,0.0
HMGCOAS,0.008037435629274003
HEMAT2,0.026972589935670126
PYDXNK,0.0
PRUK,0.0
PSP_Lpp,0.02323095862578635
ARHGDx,0.0
NNAM,0.0
UAGDP,0.04418836901529788
T_diff_Methanethiol,0.0
EX_e_Biomass__c,0.1334525431033358
EX_ile__L_e,-0.026639777437121686
T_diff_Nicotinate,0.0019298503503422104
TMDPP,0.0
CYSS_trdrd,0.0
T_abc_L_Methionine,0.016857885740743515
MCMAT8,0.01565976192461329
OPMEACPD,0.0
GMPR,0.09090499307667749
HHDR7,-0.02562261045941036
UAG2E,0.001872701971545848
r0202,0.0
e_Protein,0.03843433241376071
AB6PGH,0.0
MACCOAT,0.0
PUNP4,0.0
EX_tre_e,0.0
TO1000207,0.0
R01579,0.0
EX_ac_e,-0.08103267599232745
GLGC,0.0
EX_glc__aD_e,0.0
KGLACPR,0.0
FBA3hi,0.0
ADA,0.012781070739467547
EX_arbt_e,0.0
DNTPPA_1,0.0
T_PEP_Sucrose,0.0
R07274,0.0031562236865207254
G6PBDHh,0.24989195173099463
T_sym_L_Proline,0.012481851929564886
FPGPL,-0.0012828438878891054
GTPDPK_1,0.0
PGSA_Lh,0.05855508304167324
RNTR1,0.002616813786679609
ALATA_L,0.026387182312307075
T_diff_Pyridoxal,0.0027414546798930533
NDPK9n,0.0
CTPS1,0.012533386582829487
EX_hdca_e,0.0
AGDC,0.0
T_ant_L_Threonine,0.039761277588209895
PGAMT,-0.04418836901529788
PTAr,-0.27829933362228737
NTPP10,0.0
EX_2hymeph_e,-0.0
MPAKI,0.0
ASPTRS_1,0.019203575826938848
TO1000151,0.0
PUNP6,0.0
SERTRS_1,0.020644967065152394
ALCD2x,0.0
MCMAT7,0.02562261045941036
PYK4,0.1411234182000553
GMPS,0.10368606381614504
e_Exopolysaccharide,0.01521358991378028
H4THDPS,0.0
T_abc_Maltose,0.0
DHFR,0.0041070599564303235
EX_glc_D_B_e,0.0
r1109,0.0
TO1000226,0.0
KPIMR,0.0
e_RNA,0.012010728879300221
GLUTRS_1,0.017871243159979323
THFGLUS,0.0
PUNP5,0.012781070739467547
HCO3E,-0.2232747523386481
T_sym_L_Threonine,0.0
R08159,0.0013499794762597663
PPCDC,0.0008827337636691523
TYRTRS_1,0.014147610885766918
EX_2hbut_e,0.005615914621240627
RPE,0.19726665762995993
PGPP_Lh,0.05855508304167324
EX_ala__L_e,-0.14153889202561315
TR0000242,0.0
UAPGR,0.01949832008784044
UAMAS,0.0
GLUTRS_Gln,0.014423976027734656
NNATr,0.0019298503503422104
T_abc_Thiamine,0.0
TO3000009,0.21469263651026688
R00348,0.0
EX_co2_e,0.2588121211239379
Fatty_acid_kinase,0.026999589525195322
EX_etoh_e,0.0
R08947,0.0
e_Teichoic_acid,0.01841645094826034
LYSTRS_1,0.026933579851362223
ACACT2r,0.0
GF6PTA,0.04418836901529788
S6PG,0.0
T_sym_L_Glutamate,0.0
T_abc_L_Histidine,0.0
TDMAT6,0.026972589935670126
TZ4000005,0.0
DURIPP,0.0
PPNCL2,0.0008827337636691523
MCMAT6,0.026972589935670126
DRPA,0.0
DDMAT5,0.026972589935670126
FMNAT,0.0008624894078998652
NTPP9,0.0
PRASCSi,0.0
DCMPDA,0.0025859915606339535
R11636,0.0
ATPS4r,1.1776747137319767
PRFGS_1,0.0
PFK_3,0.0
DNMPPA,0.0
NDPK8n,0.0
NADS1,0.0019298503503422104
THPAT,0.0
FMNRx,0.0
RNDR4,0.0
PUNP2,0.0
DAPE,0.0
R01273,0.0
GPDDA2pp,0.0
PRAIS_1,0.0
LDH_L,18.01024750675016
OGMEACPD,0.0
NDPK5,0.0
AIRC2,0.0
GLYTRS_1,0.022677835775181024
EX_o2_e,0.0
EX_sucr_e,-0.0
GALUi,0.0
EX_tetdecacid_e,0.0
NTPP11,0.0
GALM,4.6899999999999995
BPNT2,0.0
RNDR3,0.0025859915606339535
EX_ser__L_e,0.0
PYDAMK,0.0
EX_ch4s_e,-0.0
ASPSE,0.0
RBFK,0.002347177698271311
EX_man_e,0.0
R12240,-0.013499794762597661
PGIA,9.037949767055185
H4THDPR,0.0
MALACPD,0.0
EX_orot_e,0.0
THRA_1,0.020091844214547072
DTMPK,0.0025859915606339535
T_diff_Acetaldehyde,0.0
GLYK,0.0
NMNATn,0.0
IPDDIx,0.0007306759662976367
TYRTA,0.0
EX_gal_bD_e,-0.0
HDMAT7,0.022787653559264855
PNORn,0.0
ADSL1r,0.0
R07268,0.0
TRE6PH,0.0
DUTPDP,0.0
THFGLUS_1,0.0
EX_mththf_e,-0.0
METSR_S1,0.0
MCMAT5,0.026972589935670126
PGI,0.0
EX_succ_e,-0.0
R03066,0.0
DEMAT4,0.026972589935670126
r0047,0.0
T_abc_L_Glutamine,0.05179353927555441
DHPTDCs2,0.0
G6PI,0.0
NMNR,0.0
HHYR2,-0.026972589935670126
NTD3pp,0.0
EX_hqn_e,-0.0
GND,0.24989195173099463
T_sym_Pantothenate,0.003973154141764376
VALTA,0.0
R11635,0.0
R02814,0.014795775059807038
CYTK1,0.14370940976068927
R09381,0.013499794762597661
ACYP_2,0.0
r0708,0.0
MTHFR3,0.0
NDPK7n,0.0
ALATRS_1,0.011611499938218766
TMDS,0.0025859915606339535
DPCOAK,0.0008827337636691523
glycolipid,0.0021680065986083106
TO1000156,0.023977857851910273
R07460,0.0
r0514,0.00152106839579637
AMPTASECGe,0.0
NADK,0.0009101413821991367
ACCOAC,0.2031179119980444
PSERT,-0.026387182312307075
DURIK1,0.0
T_sym_Salicyl_alcohol,0.0
NTD2pp,0.0
T_sym_Acetate,0.08103267599232745
EX_cys__L_e,0.0
R02071,0.0012828438878891054
EX_hxan_e,0.0
DAPDC,0.0
T_sym_Formate,0.0
EX_pro__L_e,-0.012481851929564886
MS,0.0
HISTRS_1,0.007879872938520972
EX_hexedecacid_e,0.0
ACOATA,0.0
GK1,0.012781070739467547
TRPAS1,0.0
R05168,0.0
OCMAT3,-0.026972589935670126
DHPS2_1,0.0
EX_met__L_e,-0.016857885740743515
GLUPRT,0.0
FTHFLi,0.0
AIRC3,0.0
T_PEP_alpha_alpha_Trehalose,0.0
T_diff_Hexadecanoic_acid,0.0
T_sym_Citrate,0.0
MCMAT4,0.026972589935670126
ADSL2r,0.0
MPL,0.0
ARGTRS_1,0.014558722569400736
R02813,0.0
EX_tyr__L_e,-0.014147610885766918
T_PEP_Maltose,0.0
CLB6PH,0.0
DGK1,0.0
METTRS_1,0.009541507506511681
ADNUC,0.0
EX_ribflv_e,-0.004147372446554704
HMGCOAR,-0.008037435629274003
NTD9pp,0.0
BACCL,0.0
ATPM,8.13
TO1000128,0.030538603410088794
R02241,0.0
RNDR2,0.0
HBUHL1,0.026972589935670126
EX_NH4_e,-0.05293322317636358
NDPK3,0.0
MACPMT,0.2031179119980444
G1PTMT,0.0
NTD11pp,0.0
HTDR6,-0.026972589935670126
MALT,0.0
R04112,0.0
FLVRx,0.0
MDH,0.0
NDPK6n,0.0
ORPT,-0.020156840340603697
HPPK2,0.0
KPIMD,0.0
EX_arg__L_e,-0.014558722569400736
KAT1,0.008037435629274003
THRAL,0.0
R04238,0.0
EX_4abz_e,-0.0
ADAPAT,0.0
ORNDC,0.0
LDH2,-0.005615914621240627
T_abc_L_Lysine,0.0
PHCYT_Lh,0.05855508304167324
e_Lipid,0.008407510215510155
RNDR1,0.0
G1PACT,0.04418836901529788
UAG4Ei,0.0
TPRDCOAS,0.0
EX_acald_e,0.0
3NUCLE3,0.0
T_sym_alpha_D_Glucose,0.0
SSALy,0.0
LDAPAT,0.0
HSERTA,0.0
T_sym_beta_D_Galactose_1,0.0
EX_cit_e,-0.0
DAPDA,0.0
GUAPRT,0.0
PPAKr,0.0
ENO,18.003358644525697
T_diff__9Z__Octadecenoic_acid,0.0
MTHFR2,0.0
PTPATi,0.0008827337636691523
T_sym_Folate,0.00152106839579637
EX_lac__D_e,-0.0
EX_lac__L_e,18.01024750675016
PPM,0.0
DADK,0.0
ASNTRS_1,0.01969624631698464
T_sym_alpha_D_Galactose,0.0
CYTK2,-0.0025859915606339535
CYSTRS_1,0.0022734899228515734
MCMAT3,0.026972589935670126
TDPGDH_1,0.0
TMDPK,0.0
EX_h2s_e,0.002459690934719902
EX_thym_e,0.0
EX_pnto__R_e,-0.003973154141764376
BTCOARx,0.0
HOCR3,-0.026972589935670126
GHMT2r,-0.0025859915606339535
TRDR,0.008233207929034413
ASADH,0.0
e_Biomass,0.1334525431033358
BTMAT1,0.026972589935670126
T_sym_L_Cysteine,0.0
MEVK1,0.008037435629274003
RPI,-0.0526252941010347
TZ4000004,0.0
T_sym_beta_D_Glucose,0.0
NDPK2,0.0
CYSTGL,0.0
PYNP2r,0.0
HTDHL6,0.026972589935670126
TO1000092,0.0
ASPK_1,0.0
PYK,17.67345168273709
TR0000268,0.0
R11634,0.0
MTHFD,0.0
SUCRe,0.0
3NUCLE2,0.0
TR0000239,-0.002459690934719902
R00402,0.020156840340603697
ATAMh,0.543497570521103
PGK,18.029745826838003
FGFT,0.0
HMPK1,0.0
PMPK,0.0
GTHOr,0.0
UPPRT,0.0
T_abc_L_Arginine,0.014558722569400736
UAGCVT,0.01949832008784044
DRBK,0.0
GMPS2,0.0
EX_nac_e,-0.0019298503503422104
T_sym_L_Aspartate,0.07855498257236762
R01555_1,0.0
HDDHL5,0.026972589935670126
EX_gly_e,0.0
GLNS,0.026975646108081817
METGL,0.0
TI0000065,0.0
PGL,0.24989195173099463
3NUCLE1,0.0
EX_fol_e,-0.00152106839579637
R01706,0.007127891634651566
G3PD2_1,0.15632647075961778
HXPRT,-0.012781070739467547
DQDH,0.0
R11319,0.0
G3PCT,0.08427159295534688
MCMAT2,0.026972589935670126
e_Peptidoglycan,0.01935061874998369
XPPT,0.0
e_Lipoteichoic_acid,0.010676203448266863
R01283,0.005615914621240627
CLPNS_Lh,0.0012828438878891054
PROTRS_1,0.012481851929564886
GALKr,4.6899999999999995
EX_fru_B_e,0.0
T_sym_L_Serine,0.0
PPA,0.8637989641661175
CHOLD,0.0
PYAM5PO,0.0
FMETTRS,0.0
DHNPA2r,0.0
SKDH,0.0
MTAN,0.0
PYDXNO,0.0
ALAALAr,0.0
PFK,8.993761398039887
GRTTx,0.0007306759662976367
r0777,0.0
EX_btn_e,-0.00277322518768139
GLNTRAT,0.014423976027734656
TPI,-8.837434927280269
CYSS,0.0
ASNS2,0.01969624631698464
T_diff_Ethanol,0.0
FADRx,0.0
UGLT,4.597841718786179
R11633,0.0
T_sym_L_Asparagine,0.0
PYDXK,0.0027414546798930533
T_ch_Ammonia,-0.05293322317636358
TDPDRR,0.0
GALT,0.09215828121382022
HHDHL7,0.025622610459410364
EX_his__L_e,-0.007879872938520972
GAPDHh,18.029745826838003
R10865,0.0021680065986083106
EX_a_gal__D_e,-0.0
PUNP1m,-0.012781070739467547
HDEHL4,0.026972589935670126
T_uni_Autoinducer2,0.0
EX_lys__L_e,-0.04643189993920266
ADPRDP,0.0
NTD6pp,0.0
VALTRS_1,0.023977857851910273
KAS14,0.0
EX_val__L_e,-0.023977857851910273
DADA,0.0
EX_hco3_e,0.0
HCGAL,0.020156840340603697
FORCT,0.0
GLCE,0.24989195173099463
EX_pi_e,-0.21469263651026688
T_diff_CO2,-0.2588121211239379
TDP,0.0
R08198,0.0
PGLYDH,0.026387182312307075
